bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,Pub_Month,Pub_Day,Pub_Year,publisher
30247,A Stolen Season (Alex McKnight  #7),Steve Hamilton,3.96,031235360X,9.78E+12,eng,304,1889,137,9,5,2006,MinotaurBooks
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.84,312989482,9.78E+12,eng,320,734,44,9,15,2003,MinotaurBooks
44230,The Silver Pigs (Marcus Didius Falco  #1),Lindsey Davis,3.94,031235777X,9.78E+12,eng,329,8882,561,10,3,2006,MinotaurBooks
15923,True Believers (Gregor Demarkian  #17),Jane Haddam,3.88,312982860,9.78E+12,eng,432,237,14,4,15,2002,MinotaurBooks
16347,Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree),Mary Westmacott,4.18,312273223,9.78E+12,eng,656,97,11,9,22,2001,MinotaurBooks
30365,The Thrill of Victory,Erin St. Claire,3.62,1551666723,9.78E+12,eng,240,1097,56,2,21,2003,MiraBooks
30398,The Devil's Own (Hellraiser #2),Erin St. Claire,3.78,1551667932,9.78E+12,en-US,240,65,9,2,22,2001,MiraBooks
33734,Getting Rid of Bradley,Jennifer Crusie,3.71,1551668653,9.78E+12,eng,248,12528,596,10,25,2001,MiraBooks
29622,The Wedding Night,Jayne Ann Krentz,3.45,1551668513,9.78E+12,eng,256,795,23,11,23,2001,MiraBooks
33735,What The Lady Wants,Jennifer Crusie,3.64,155166951X,9.78E+12,eng,256,5707,243,10,25,2002,MiraBooks
36193,Warrior (MacKenzie-Blackthorn #5),Elizabeth Lowell,3.91,1551669048,9.78E+12,eng,256,865,28,4,24,2002,MiraBooks
30382,Tiger Prince,Erin St. Claire,3.78,155166531X,9.78E+12,eng,304,2275,75,9,24,1999,MiraBooks
30384,Tomorrow's Promise,Sandra Brown,3.71,1551666014,9.78E+12,eng,304,1764,69,5,25,2000,MiraBooks
36570,The Devil's Waltz,Anne Stuart,3.74,778322734,9.78E+12,eng,363,1275,87,1,24,2006,MiraBooks
36571,Shadows At Sunset,Anne Stuart,3.63,1551665719,9.78E+12,eng,384,762,38,8,25,2000,MiraBooks
26054,The MacGregors: Serena & Caine (The MacGregors  #1 -2),Nora Roberts,4.09,373285132,9.78E+12,eng,441,11070,150,1,28,2006,MiraBooks
26055,The MacGregors: Alan & Grant (The MacGregors  #3-4),Nora Roberts,4.11,037328523X,9.78E+12,eng,458,9423,90,6,16,2006,MiraBooks
30410,A Secret Splendor,Erin St. Claire,3.66,1551660954,9.78E+12,eng,297,18,2,1,1,1996,MiraBooks
30352,Led Astray (Hellraisers  #1),Erin St. Claire,3.76,778321584,9.78E+12,eng,240,2647,143,2,22,2005,MiraBooks
30390,Above and Beyond,Erin St. Claire,3.73,077832026X,9.78E+12,eng,240,2149,87,2,23,2004,MiraBooks
30354,A Secret Splendor,Erin St. Claire,3.66,077832284X,9.78E+12,eng,280,1328,32,2,28,2006,MiraBooks
30358,Two Alone,Erin St. Claire,3.7,778324311,9.78E+12,eng,282,2155,142,2,27,2007,MiraBooks
159,Dinner with Anna Karenina,Gloria Goldreich,2.99,778322270,9.78E+12,eng,360,411,65,1,28,2006,MiraBooks
36567,Cold As Ice (Ice  #2),Anne Stuart,3.81,778323560,9.78E+12,eng,360,3328,246,10,24,2006,MiraBooks
24248,Black Ice (Ice  #1),Anne Stuart,3.71,778321711,9.78E+12,eng,377,8284,628,4,26,2005,MiraBooks
36569,Ice Blue (Ice  #3),Anne Stuart,3.94,778324788,9.78E+12,eng,378,3215,197,3,27,2007,MiraBooks
26211,Monkey Business,Sarah Mlynowski,3.67,778300854,9.78E+12,eng,400,1,0,4,15,2005,MiraBooks
7512,The Beach House (Beach House #1),Mary Alice Monroe,4.2,778322947,9.78E+12,eng,491,10716,1029,4,25,2006,MiraBooks
33672,Thriller: Stories To Keep You Up All Night,James Patterson,3.5,778322998,9.78E+12,eng,568,2427,208,5,30,2006,MiraBooks
30039,The Prize (deWarenne Dynasty  #4),Brenda Joyce,3.98,778320898,9.78E+12,eng,575,1604,66,9,24,2004,MiraBooks
17998,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,786856289,9.78E+12,en-US,309,1660,125,5,3,2005,MiramaxBooks
16702,Summerland,Michael Chabon,3.55,786816155,9.78E+12,eng,500,619,69,3,1,2004,MiramaxBooks
37587,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,4.36,786848693,9.78E+12,en-US,912,858,12,9,27,2005,MiramaxBooks
5937,Love,Pablo Neruda,4.46,786881488,9.78E+12,eng,43,1333,68,6,16,1995,MiramaxBooks
28185,The Titan's Curse (Percy Jackson and the Olympians  #3),Rick Riordan,4.35,1423101456,9.78E+12,eng,312,5521,773,5,5,2007,MiramaxBooks
7113,The King in the Window,Adam Gopnik,3.6,786838949,9.78E+12,en-US,410,805,108,10,15,2006,MiramaxBooks
10687,A History of Britain: The Fate Of Empire 1776-2000 (A History of Britain  #3),Simon Schama,4.06,786868996,9.78E+12,en-US,576,675,41,12,18,2002,MiramaxBooks
28872,A Practical Guide to Dragons,Lisa Trumbauer,4.33,786941642,9.78E+12,eng,80,577,36,9,26,2006,Mirrorstone
27150,Development  Geography  and Economic Theory,Paul Krugman,4,026261135X,9.78E+12,eng,127,81,3,8,21,1997,MITPress
18911,Looking Awry: An Introduction to Jacques Lacan through Popular Culture,Slavoj Žižek,4.04,026274015X,9.78E+12,eng,188,1316,51,9,8,1992,MITPress
2078,Elbow Room: The Varieties of Free Will Worth Wanting,Daniel C. Dennett,3.92,262540428,9.78E+12,eng,212,515,37,11,21,1984,MITPress
27151,Pop Internationalism,Paul Krugman,3.68,262611333,9.78E+12,eng,221,310,16,2,24,1997,MITPress
22414,The Invisible Heart: An Economic Romance,Russell Roberts,3.74,262681358,9.78E+12,eng,282,609,90,2,22,2002,MITPress
2072,Brainstorms: Philosophical Essays on Mind and Psychology,Daniel C. Dennett,3.95,262540371,9.78E+12,eng,424,573,11,7,13,1981,MITPress
18225,Theory of Colours,Johann Wolfgang von Goethe,4.06,262570211,9.78E+12,eng,468,694,20,3,15,1970,MITPress
43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),Harold Abelson,4.45,262510871,9.78E+12,en-US,657,3654,133,7,25,1996,MITPress
12645,Aspects of the Theory of Syntax,Noam Chomsky,3.96,262530074,9.78E+12,eng,261,296,10,3,15,1969,MITPress
18910,The Parallax View,Slavoj Žižek,4,262240513,9.78E+12,eng,433,1027,51,2,10,2006,MITPress
35724,The Life You Were Born to Live,Dan Millman,4.11,1567313981,9.78E+12,eng,464,19,1,9,1,2000,MJFBooks
33914,"Approaches to Teaching Atwood's ""the Handmaid's Tale"" and Other Works (Approaches to Teaching World Literature)",Sharon Rose Wilson,3.75,873527364,9.78E+12,eng,215,8,0,1,1,1996,ModernLanguageAssociationofAmerica
11878,Darkness Visible: A Memoir of Madness,William Styron,4.04,679643524,9.78E+12,eng,96,398,51,1,23,2007,ModernLibrary
12581,On Writing,Eudora Welty,4.04,679642706,9.78E+12,eng,106,484,56,9,24,2002,ModernLibrary
6112,Siddhartha,Hermann Hesse,4.02,679643362,9.78E+12,eng,129,888,60,7,18,2006,ModernLibrary
9922,Summer Crossing,Truman Capote,3.44,812975936,9.78E+12,eng,142,5274,428,9,28,2006,ModernLibrary
19384,Candide: or  Optimism,Voltaire,3.77,812972015,9.78E+12,eng,144,221,29,10,11,2005,ModernLibrary
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe,3.67,812969901,9.78E+12,eng,149,45626,1721,2,8,2005,ModernLibrary
25868,Hadji Murad,Leo Tolstoy,3.84,812967119,9.78E+12,eng,153,176,32,7,8,2003,ModernLibrary
17698,The Cossacks,Leo Tolstoy,3.79,812975049,9.78E+12,eng,161,4356,226,2,14,2006,ModernLibrary
2282,Breakfast at Tiffany's: A Short Novel and Three Stories,Truman Capote,3.89,067960085X,9.78E+12,eng,162,5658,699,1,13,1994,ModernLibrary
8909,The War of the Worlds,H.G. Wells,3.82,375759239,9.78E+12,eng,192,196425,4549,3,12,2002,ModernLibrary
3341,Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,Mark Kurlansky,4,679643354,9.78E+12,eng,203,768,96,9,12,2006,ModernLibrary
32843,Around the World in Eighty Days,Jules Verne,3.93,812968565,9.78E+12,eng,211,778,35,12,30,2003,ModernLibrary
45338,Rendezvous in Black,Cornell Woolrich,3.96,812971450,9.78E+12,eng,211,1087,99,3,16,2004,ModernLibrary
32767,At the Mountains of Madness,H.P. Lovecraft,3.88,812974417,9.78E+12,eng,224,24866,1608,6,14,2005,ModernLibrary
27306,Islam: A Short History,Karen Armstrong,4.02,081296618X,9.78E+12,eng,230,7660,448,8,6,2002,ModernLibrary
10974,As I Lay Dying,William Faulkner,3.71,375504524,9.78E+12,eng,231,1003,101,1,25,2001,ModernLibrary
10806,Where the Bluebird Sings to the Lemonade Springs,Wallace Stegner,4.1,375759328,9.78E+12,eng,234,1553,113,4,9,2002,ModernLibrary
12297,The Scarlet Letter,Nathaniel Hawthorne,3.4,679783385,9.78E+12,en-US,241,5503,220,9,19,2000,ModernLibrary
23814,King Solomon's Mines (Allan Quatermain  #1),H. Rider Haggard,3.8,812966295,9.78E+12,eng,264,34623,1168,12,10,2002,ModernLibrary
34082,The Waste Land and Other Writings,T.S. Eliot,4.21,375759344,9.78E+12,eng,272,3124,74,1,8,2002,ModernLibrary
5249,Ethan Frome and Summer,Edith Wharton,3.86,375757287,9.78E+12,eng,274,483,54,5,8,2001,ModernLibrary
1902,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,Valerian Albanov,4.01,067978361X,9.78E+12,eng,288,1910,136,9,4,2001,ModernLibrary
44988,Kim,Rudyard Kipling,3.72,812971345,9.78E+12,eng,306,113,22,2,10,2004,ModernLibrary
2932,Robinson Crusoe (Robinson Crusoe #1),Daniel Defoe,3.67,375757325,9.78E+12,eng,320,209122,4131,6,12,2001,ModernLibrary
10982,Selected Short Stories,William Faulkner,4.09,679424784,9.78E+12,eng,320,1017,64,5,18,1993,ModernLibrary
12852,The Best Short Stories,Fyodor Dostoyevsky,4.26,375756884,9.78E+12,eng,320,2711,89,2,13,2001,ModernLibrary
38264,Moll Flanders,Daniel Defoe,3.52,375760105,9.78E+12,eng,335,387,54,6,11,2002,ModernLibrary
35219,The Red Badge of Courage & The Veteran,Stephen Crane,3.38,679783202,9.78E+12,eng,336,497,40,9,12,2000,ModernLibrary
44469,The Killer Angels: A Novel of the Civil War (The Civil War Trilogy  #2),Michael Shaara,4.32,679643249,9.78E+12,eng,337,425,48,12,23,2004,ModernLibrary
9920,In Cold Blood,Truman Capote,4.07,375507906,9.78E+12,eng,343,3266,332,3,5,2002,ModernLibrary
28715,Blood Meridian  or the Evening Redness in the West,Cormac McCarthy,4.17,679641041,9.78E+12,en-US,351,1264,195,1,2,2001,ModernLibrary
12746,Kingsblood Royal,Sinclair Lewis,3.97,375756868,9.78E+12,en-US,352,77,11,4,10,2001,ModernLibrary
12851,The Best Stories of Fyodor Dostoevsky,Fyodor Dostoyevsky,4.26,345481267,9.78E+12,eng,352,110,6,7,26,2005,ModernLibrary
9820,Crossing to Safety,Wallace Stegner,4.16,037575931X,9.78E+12,eng,368,31394,4262,4,9,2002,ModernLibrary
14467,The Best Short Stories of O. Henry,O. Henry,4.26,679601228,9.78E+12,eng,368,3551,133,1,16,2000,ModernLibrary
17176,The Sound and the Fury,William Faulkner,3.86,679600175,9.78E+12,eng,368,518,80,9,5,1992,ModernLibrary
44244,The Beleaguered City: The Vicksburg Campaign,Shelby Foote,4.22,679601708,9.78E+12,eng,368,271,25,1,30,2000,ModernLibrary
7360,Midnight in the Garden of Good and Evil,John Berendt,3.92,679643419,9.78E+12,eng,388,983,79,9,27,2005,ModernLibrary
43441,A Tramp Abroad,Mark Twain,3.86,812970039,9.78E+12,eng,400,26,9,10,14,2003,ModernLibrary
15981,A Garden of Earthly Delights (Wonderland Quartet  #1),Joyce Carol Oates,3.84,812968344,9.78E+12,eng,406,1448,138,4,22,2003,ModernLibrary
45037,Mansfield Park,Jane Austen,3.86,375757813,9.78E+12,eng,420,328,38,10,9,2001,ModernLibrary
41518,A Fan's Notes,Frederick Exley,4.08,679602712,9.78E+12,eng,425,81,10,8,5,1997,ModernLibrary
2506,Selected Stories,H.G. Wells,3.93,812970756,9.78E+12,en-US,432,80,11,7,13,2004,ModernLibrary
7197,The Knight of Maison-Rouge,Alexandre Dumas,3.89,812969634,9.78E+12,eng,448,1172,70,9,14,2004,ModernLibrary
32650,The Return of the Native,Thomas Hardy,3.86,037575718X,9.78E+12,eng,448,29586,981,2,13,2001,ModernLibrary
11376,Main Street,Sinclair Lewis,3.77,375753141,9.78E+12,eng,454,21451,778,11,1,2000,ModernLibrary
12733,Light in August,William Faulkner,3.94,067964248X,9.78E+12,eng,460,329,35,4,2,2002,ModernLibrary
36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass,4.01,345478231,9.78E+12,eng,464,986,93,12,28,2004,ModernLibrary
33013,Far from the Madding Crowd,Thomas Hardy,3.94,037575797X,9.78E+12,eng,465,324,40,12,11,2001,ModernLibrary
5693,Selected Stories of Anton Chekhov,Anton Chekhov,4.35,553381008,9.78E+12,eng,467,27027,466,10,31,2000,ModernLibrary
25866,My Uncle Napoleon,Iraj Pezeshkzad,4.16,812974433,9.78E+12,eng,509,790,113,4,11,2006,ModernLibrary
6138,The Moonstone,Wilkie Collins,3.91,375757856,9.78E+12,eng,528,59709,2819,9,11,2001,ModernLibrary
11781,Wonderland (Wonderland Quartet  #4),Joyce Carol Oates,3.8,081297655X,9.78E+12,eng,528,912,97,9,12,2006,ModernLibrary
14680,The Charterhouse of Parma,Stendhal,3.82,679783180,9.78E+12,eng,532,10856,248,9,12,2000,ModernLibrary
30598,The Hunchback of Notre-Dame,Victor Hugo,4,034547242X,9.78E+12,en-US,534,140,22,11,2,2004,ModernLibrary
30580,Cancer Ward,Aleksandr Solzhenitsyn,4.21,679601635,9.78E+12,eng,536,79,10,6,13,1995,ModernLibrary
2443,The Innocents Abroad,Mark Twain,3.86,812967054,9.78E+12,eng,560,8879,693,2,11,2003,ModernLibrary
14664,The Red and the Black,Stendhal,3.88,812972074,9.78E+12,eng,560,327,35,5,11,2004,ModernLibrary
34385,Inferno,Dante Alighieri,4,034548357X,9.78E+12,eng,560,219,25,10,25,2005,ModernLibrary
6483,Rob Roy,Walter Scott,3.7,375760601,9.78E+12,eng,576,26,1,7,9,2002,ModernLibrary
11779,Them (Wonderland Quartet  #3),Joyce Carol Oates,3.71,345484401,9.78E+12,eng,576,2686,230,9,12,2006,ModernLibrary
32844,The Mysterious Island,Jules Verne,4.11,812966422,9.78E+12,eng,630,114,14,12,10,2002,ModernLibrary
4472,A Prayer for Owen Meany,John Irving,4.23,679642595,9.78E+12,eng,641,1073,97,6,4,2002,ModernLibrary
12505,The Idiot,Fyodor Dostoyevsky,4.18,679642420,9.78E+12,eng,667,94133,2760,4,8,2003,ModernLibrary
40604,The Life and Opinions of Tristram Shandy  Gentleman,Laurence Sterne,3.74,375761195,9.78E+12,eng,704,96,11,9,21,2004,ModernLibrary
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne,4.11,812972120,9.78E+12,eng,723,30022,948,4,27,2004,ModernLibrary
9484,Within a Budding Grove (In Search of Lost Time  #2),Marcel Proust,4.4,375752196,9.78E+12,eng,749,1032,162,11,3,1998,ModernLibrary
31244,Our Mutual Friend,Charles Dickens,4.07,375761144,9.78E+12,eng,801,22294,953,9,10,2002,ModernLibrary
20408,The Complete Stories of Robert Louis Stevenson: Strange Case of Dr. Jekyll and Mr. Hyde and Nineteen Other Tales,Robert Louis Stevenson,4.13,375761357,9.78E+12,eng,818,439,12,10,8,2002,ModernLibrary
1984,Bleak House,Charles Dickens,4.01,375760059,9.78E+12,eng,887,1235,146,7,9,2002,ModernLibrary
7848,Moby-Dick; or  The Whale,Herman Melville,3.5,067978327X,9.78E+12,eng,896,557,87,10,10,2000,ModernLibrary
14913,The Complete Novels of Jane Austen  Vol 1: Sense & Sensibility/Pride & Prejudice/Mansfield Park,Jane Austen,4.53,679600264,9.78E+12,eng,898,254,22,9,5,1992,ModernLibrary
18801,The Captive & The Fugitive (In Search of Lost Time  #5-6),Marcel Proust,4.39,375753117,9.78E+12,eng,957,1924,143,2,16,1999,ModernLibrary
3840,Don Quixote,Miguel de Cervantes Saavedra,3.87,037575699X,9.78E+12,eng,1168,393,40,4,10,2001,ModernLibrary
13206,The Collected Autobiographies of Maya Angelou,Maya Angelou,4.63,679643257,9.78E+12,eng,1184,991,55,9,21,2004,ModernLibrary
25701,The Wealth of Nations,Adam Smith,3.88,679783369,9.78E+12,eng,1184,1165,62,7,12,2000,ModernLibrary
19401,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,345478843,9.78E+12,eng,1258,32,8,3,1,2003,ModernLibrary
24281,Les Misérables,Victor Hugo,4.17,679600124,9.78E+12,en-US,1260,728,122,9,5,1992,ModernLibrary
19400,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,375758119,9.78E+12,eng,1312,9320,292,8,12,2003,ModernLibrary
5337,Little Dorrit,Charles Dickens,3.99,037575914X,9.78E+12,eng,1347,291,33,3,12,2002,ModernLibrary
18243,War and Peace,Leo Tolstoy,4.11,375760644,9.78E+12,eng,1388,850,134,7,9,2002,ModernLibrary
7131,The Count of Monte Cristo,Alexandre Dumas,4.25,037576030X,9.78E+12,eng,1462,9921,586,6,11,2002,ModernLibrary
44246,Stars in Their Courses: The Gettysburg Campaign  June-July 1863,Shelby Foote,4.44,679601120,9.78E+12,eng,304,1464,88,6,28,1994,ModernLibrary
7708,Saint Joan/Major Barbara/Androcles and the Lion,George Bernard Shaw,3.67,394604806,9.78E+12,eng,479,11,5,11,12,1979,ModernLibrary
9438,The Basic Works of Aristotle,Aristotle,4.24,375757996,9.78E+12,eng,1487,2174,51,8,19,2009,ModernLibrary
32071,Sons and Lovers,D.H. Lawrence,3.63,375753737,9.78E+12,eng,654,39333,1250,8,17,1999,ModernLibrary
35750,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust,4.35,375753109,9.78E+12,eng,784,377,66,2,16,1999,ModernLibrary
35261,Frankenstein,Mary Wollstonecraft Shelley,3.79,076660828X,9.78E+12,en-GB,189,84,4,7,30,2004,ModernPublishing
22302,Error humano,Chuck Palahniuk,3.57,8439711867,9.79E+12,spa,253,11,1,5,31,2005,Mondadori
8799,Ahora sabréis lo que es correr,Dave Eggers,3.63,8439710097,9.79E+12,spa,400,3,1,3,31,2004,Mondadori
22298,Fantasmas,Chuck Palahniuk,3.59,9879397509,9.79E+12,spa,442,116,13,8,28,2006,Mondadori
16642,The Sorrows of Young Werther,Johann Wolfgang von Goethe,3.67,159569045X,9.78E+12,en-US,104,16,0,8,15,2006,MONDIAL
17986,Teleny or the Reverse of the Medal,Oscar Wilde,3.67,1595690360,9.78E+12,eng,138,985,63,3,7,2006,MONDIAL
28416,The Conquest of Plassans (Les Rougon-Macquart  #4),Émile Zola,3.9,1595690484,9.78E+12,fre,320,50,9,11,7,2005,MONDIAL
28411,His Excellency (Les Rougon-Macquart  #6),Émile Zola,3.7,1595690557,9.78E+12,eng,364,44,9,9,28,2006,MONDIAL
30041,Elric of Melnibone: Bright Shadows,Charles  Green,4,1905850581,9.78E+12,eng,98,8,0,4,1,2008,MongoosePublishing
14495,The Mind Parasites,Colin Wilson,3.77,974935999,9.78E+12,en-GB,240,927,90,10,1,2005,MonkfishBookPublishing
22547,Tales from the Dark Tower,Joseph Vargo,4.23,967575605,9.78E+12,en-US,282,54,5,10,1,2003,MonolithGraphics
45463,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer,3.95,307343103,9.78E+12,spa,320,15,3,7,5,2005,Montena
37595,El cubo B (Artemis Fowl  #3),Eoin Colfer,4.04,307343111,9.78E+12,spa,352,17,0,7,5,2005,Montena
45462,La venganza de opal (Artemis Fowl  #4),Eoin Colfer,4.05,8484412474,9.79E+12,spa,368,21,1,4,30,2005,Montena
24089,The Ivy Tree,Carolyn Brown,4.24,803494661,9.78E+12,eng,192,20,1,2,1,2001,MontlakeRomance
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.7,802415318,9.78E+12,eng,1,22,4,1,1,2005,MoodyPublishers
5321,My First Story of Christmas,Tim Dowley,4.07,802417582,9.78E+12,eng,24,10,1,9,1,2004,MoodyPublishers
29404,Your Child and Jesus: A Family Activity Book,Rick Osborne,0,080242855X,9.78E+12,eng,112,0,0,9,13,1999,MoodyPublishers
40646,The 10 Commandments of Parenting: The Do's and Don'ts for Raising Great Kids,Ed  Young,4,802431488,9.78E+12,eng,224,25,2,9,1,2005,MoodyPublishers
29820,Little Pilgrim's Progress,Helen L. Taylor,4.26,802449263,9.78E+12,eng,256,212,20,3,8,1989,MoodyPublishers
29811,Little Pilgrim's Progress: From John Bunyan's Classic,Helen L. Taylor,4.26,802449247,9.78E+12,eng,336,2065,136,2,1,2006,MoodyPublishers
13276,An Introduction to the Old Testament Poetic Books,C. Hassell Bullock,3.68,802441416,9.78E+12,eng,392,39,5,8,8,1988,MoodyPublishers
23968,The Female Brain,Louann Brizendine,3.83,767920090,9.78E+12,eng,304,8655,1203,8,1,2006,MorganRoadBooks
17122,Retrospective  1964-1984,H.R. Giger,4.35,1883398290,9.78E+12,eng,112,115,4,11,4,1997,MorpheusInternational
42932,Whirlwind (Asian Saga  #6),James Clavell,3.82,340766182,9.78E+12,eng,1231,5626,164,12,2,1999,Morrow
26165,Autobiography of a Yogi,Paramahansa Yogananda,4.23,8120818946,9.79E+12,eng,516,9,0,10,1,2002,MotilalBanarsidass
19764,Corvette: Fifty Years,Randy Leffingwell,4.06,760320063,9.78E+12,eng,384,15,1,10,23,2004,Motorbooks
19712,John Deere Farm Tractors: A History of the John Deere Tractor,Randy Leffingwell,4.22,879387556,9.78E+12,eng,192,22,1,9,1,1993,MotorbooksInternational
1925,The Avalanche Handbook,David McClung,4.07,898868092,9.78E+12,eng,342,43,1,10,12,2006,MountaineersBooks
14648,East Wind: West Wind,Pearl S. Buck,4,1559210869,9.78E+12,eng,288,3238,180,4,5,1995,MoyerBellanditssubsidiaries
25996,The Mother,Pearl S. Buck,4.04,1559210915,9.78E+12,eng,304,1783,93,1,1,2004,MoyerBellanditssubsidiaries
14647,Sons (House of Earth  #2),Pearl S. Buck,3.84,1559210397,9.78E+12,eng,320,3387,242,1,1,2005,MoyerBellanditssubsidiaries
14644,A House Divided (House of Earth  #3),Pearl S. Buck,3.89,1559210346,9.78E+12,eng,348,2849,177,1,1,2006,MoyerBellanditssubsidiaries
25992,Kinfolk,Pearl S. Buck,4.19,1559211563,9.78E+12,eng,408,496,41,1,1,2004,MoyerBellanditssubsidiaries
2144,Blink-182: Tales from Beneath Your Mom,Mark Hoppus,4.39,743422074,9.78E+12,eng,112,169,22,10,2,2001,MTVBooks
6549,  said the shotgun to the head.,Saul Williams,4.22,743470796,9.78E+12,en-US,192,2762,214,9,1,2003,MTVBooks
25148,The Fuck-Up,Arthur Nersesian,3.55,671027638,9.78E+12,eng,304,10655,414,5,1,1999,MTVBooks
37817,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,4.3,1590526856,9.78E+12,eng,112,20,0,7,3,2006,MultnomahBooks
34600,The Treasure Principle: Unlocking the Secret of Joyful Giving,Randy Alcorn,4.13,1590525086,9.78E+12,en-US,120,4088,290,10,9,2001,MultnomahBooks
