book_id,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 12,id,best_book_id1,work_id1,books_count1,isbn1,isbn131,authors1,original_publication_year,original_title1,title1,language_code1,average_rating1,ratings_count1,work_ratings_count1,work_text_reviews_count1,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url1,small_image_url,tag_name,toread_count,currently_reading
19314,Ronia  the Robber's Daughter,Astrid Lindgren/Patricia Crampton,4.3,140317201,9.78E+12,eng,176,16327,444,2/5/1985,Puffin Books,,7524.0,19314.0,2056506.0,96.0,140317201,9780000000000.0,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,Ronja Rövardotter,"Ronia, the Robber's Daughter",eng,4.27,14470.0,18360.0,580.0,147.0,475.0,2623.0,6056.0,9059.0,https://images.gr-assets.com/books/1451632787m/19314.jpg,https://images.gr-assets.com/books/1451632787s/19314.jpg,"favorites, fantasy, children, childrensbooks, childhood, fiction, classics, currentlyreading, booksiown, childrens, swedish, kids, adventure, favourites, youngadult, owned, scandinavian, childrensliterature, childrenslit, childhoodbooks",0.0,108.0
19315,Happy Times in Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,4.3,1883937663,9.78E+12,eng,128,600,35,7/1/2003,Ignatius Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19316,Pippi Calzaslargas (Pippi Calzaslargas  #1),Astrid Lindgren/Blanca Ríos/Richard Kennedy,4.13,8426131921,9.79E+12,spa,137,85,14,7/1/2005,Editorial Juventud,,,,,,,,,,,,,,,,,,,,,,,,,,
19318,The Tomten,Astrid Lindgren/Harald Wiberg,4.24,698115910,9.78E+12,eng,32,1599,109,10/6/1997,The Putnam & Grosset Group,,,,,,,,,,,,,,,,,,,,,,,,,,
19319,Lotta on Troublemaker Street,Astrid Lindgren/Robin Preiss Glasser,3.98,689846738,9.78E+12,eng,55,1429,24,10/1/2001,Aladdin Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
19321,The Tale of Peter Rabbit,Beatrix Potter,4.18,723247706,9.78E+12,eng,72,188842,1575,3/7/2002,Warne,,601.0,19321.0,644171.0,1.0,723247706,9780000000000.0,Beatrix Potter,1901.0,The Tale of Peter Rabbit,The Tale of Peter Rabbit,eng,4.17,162373.0,165470.0,1404.0,2294.0,6298.0,30659.0,48594.0,77625.0,https://images.gr-assets.com/books/1485118382m/19321.jpg,https://images.gr-assets.com/books/1485118382s/19321.jpg,"childrens, classics, children, picturebooks, toread, fiction, childhood, childrensbooks, favorites, classic, kidsbooks, animals, childrensliterature, fantasy, childhoodbooks, childhoodfavorites, picturebook, childrenslit, owned, booksiown",0.0,43.0
19322,The Tale of Peter Rabbit: A Pop-up Adventure,Beatrix Potter,4.18,723257043,9.78E+12,en-US,16,19,2,2/2/2006,Warne,,,,,,,,,,,,,,,,,,,,,,,,,,
19323,Tale of Peter Rabbit,Beatrix Potter,4.18,723249865,9.78E+12,eng,80,17,2,10/21/2004,Warne,,,,,,,,,,,,,,,,,,,,,,,,,,
19327,The Tale of Peter Rabbit,Beatrix Potter,4.18,723258732,9.78E+12,eng,80,36,4,12/28/2006,Warne,,,,,,,,,,,,,,,,,,,,,,,,,,
19331,Beatrix Potter's Journal,Beatrix Potter,4.36,723258058,9.78E+12,eng,32,350,42,10/19/2006,Warne,,,,,,,,,,,,,,,,,,,,,,,,,,
19333,The World of Peter Rabbit (Original Peter Rabbit  Books 1-23),Beatrix Potter,4.62,723257639,9.78E+12,eng,1072,220,14,5/4/2006,Warne,,,,,,,,,,,,,,,,,,,,,,,,,,
19335,Beatrix Potter: A Life in Nature,Linda Lear,4.03,312369344,9.78E+12,eng,584,1328,184,1/9/2007,St. Martin's Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19337,The Tale of the Flopsy Bunnies,Beatrix Potter,4.19,072324779X,9.78E+12,eng,58,5209,130,3/7/2002,Warne,,,,,,,,,,,,,,,,,,,,,,,,,,
19347,Treasure Island,Chris Tait/Robert Louis Stevenson/Lucy Corvino/Arthur Pober,3.83,1402713185,9.78E+12,eng,160,798,39,3/1/2005,Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,
19350,The Epic of Gilgamesh,Anonymous/N.K. Sandars,3.68,848805011,9.78E+12,eng,127,39,6,6/1/1976,Amereon Limited,,,,,,,,,,,,,,,,,,,,,,,,,,
19351,The Epic of Gilgamesh,Anonymous/N.K. Sandars,3.68,141026286,9.78E+12,eng,120,54162,1368,5/4/2006,Penguin Books Limited,,2076.0,19351.0,3802528.0,266.0,141026286,9780000000000.0,"Anonymous, N.K. Sandars",-1750.0,Shūtur eli sharrī,The Epic of Gilgamesh,eng,3.63,44345.0,55856.0,2247.0,1551.0,5850.0,17627.0,17485.0,13343.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, classics, poetry, currentlyreading, fiction, mythology, history, classic, favorites, literature, fantasy, school, owned, epic, religion, ancient, booksiown, forschool, ancientliterature, readforschool",0.0,736.0
19352,The Epic of Gilgamesh,Anonymous/Maureen Kovacs,3.68,804717117,9.78E+12,eng,122,314,42,8/1/1989,Stanford University Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19353,The Evolution of the Gilgamesh Epic,Jeffrey H. Tigay,3.82,865165467,9.78E+12,eng,384,11,1,2/21/2003,Bolchazy-Carducci Publishers,,,,,,,,,,,,,,,,,,,,,,,,,,
19354,The Gilgamesh Epic and Old Testament Parallels,Alexander Heidel,3.95,226323986,9.78E+12,eng,280,58,8,9/15/1963,Phoenix Books/University of Chicago Press (IL),,,,,,,,,,,,,,,,,,,,,,,,,,
19361,The Scarlet Letter and Other Writings,Nathaniel Hawthorne/Eugene Hudson Long/Seymour L. Gross/Richard C. Beatty/Sculley Bradley/Richmond Croom Beatty,3.59,393956539,9.78E+12,eng,443,237,17,2/1/1978,W. W. Norton & Company,,,,,,,,,,,,,,,,,,,,,,,,,,
19370,The Adventures of Huckleberry Finn,Mark Twain/Scott McKowen/Arthur Pober,3.82,1402726007,9.78E+12,eng,305,364,27,10/28/2006,Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,
19371,The Adventures of Huckleberry Finn,Mark Twain/Peter Coveney,3.82,141439645,9.78E+12,eng,394,1980,66,1/30/2003,Penguin Books,,,,,,,,,,,,,,,,,,,,,,,,,,
19373,Mark Twain's Adventures of Huckleberry Finn,Mark Twain/Richard P. Wasowski,3.82,764587277,9.78E+12,eng,264,12,0,5/1/2001,Hungry Minds,,,,,,,,,,,,,,,,,,,,,,,,,,
19377,Collected Tales  Sketches  Speeches  & Essays 1852–1890,Mark Twain/Louis J. Budd,4.29,940450364,9.78E+12,eng,1120,67,6,10/15/1992,Library of America,,,,,,,,,,,,,,,,,,,,,,,,,,
19379,Mark Twain's Own Autobiography: The Chapters from the North American Review,Mark Twain/Michael J. Kiskis,3.8,299125408,9.78E+12,eng,301,9,1,10/1/1990,University of Wisconsin Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19381,Candide,Voltaire/Robert M. Adams,3.77,393960587,9.78E+12,fre,224,695,55,3/19/1991,W. W. Norton and Company,,,,,,,,,,,,,,,,,,,,,,,,,,
19382,Candide and Other Stories (World's Classics),Voltaire/Roger Pearson,3.94,192807269,9.78E+12,en-US,301,3368,101,7/6/2006,Oxford University Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19383,Cliffs Notes on Voltaire's Candide,James K. Lowers/CliffsNotes/Voltaire,3.4,822002833,9.78E+12,eng,80,9,3,3/29/1965,Cliffs Notes,,,,,,,,,,,,,,,,,,,,,,,,,,
19384,Candide: or  Optimism,Voltaire/Peter Constantine/Diane Johnson,3.77,812972015,9.78E+12,eng,144,221,29,10/11/2005,Modern Library,,,,,,,,,,,,,,,,,,,,,,,,,,
19386,Candide and Related Writings,Voltaire/David Wootton,3.8,872205460,9.78E+12,fre,190,114,10,9/15/2000,Hackett Publishing Company  Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,
19390,Philosophical Dictionary,Voltaire/Theodore Besterman,4.09,014044257X,9.78E+12,en-US,400,1394,45,9/27/1979,Penguin Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
19393,What Is Goth?,Aurelio Voltaire,4.1,1578633222,9.78E+12,eng,96,466,31,8/1/2004,Weiser Books,,,,,,,,,,,,,,,,,,,,,,,,,,
19396,The Picture of Dorian Gray,Oscar Wilde/Andrew Elfenbein,4.08,321427130,9.78E+12,eng,352,123,10,10/1/2006,Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,
19397,The Real Trial of Oscar Wilde,Merlin Holland,4.04,000715805X,9.78E+12,eng,384,189,14,10/5/2004,Harper Perennial,,,,,,,,,,,,,,,,,,,,,,,,,,
19398,Complete Shorter Fiction,Oscar Wilde/Isobel Murray,4.15,192833766,9.78E+12,eng,288,1192,26,3/5/1998,Oxford University Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19399,The Unmasking of Oscar Wilde,Joseph Pearce,4.25,1586170260,9.78E+12,eng,412,112,13,6/15/2005,Ignatius Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19400,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Giovanni Battista Piranesi/Hans-Friedrich Mueller,3.98,375758119,9.78E+12,eng,1312,9320,292,8/12/2003,Modern Library,,9766.0,19400.0,3209631.0,281.0,375758119,9780000000000.0,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",1776.0,The History of the Decline and Fall of the Roman Empire,The Decline and Fall of the Roman Empire,eng,3.96,8182.0,9750.0,382.0,217.0,520.0,2141.0,3405.0,3467.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, history, currentlyreading, nonfiction, classics, owned, ancienthistory, rome, historical, ancientrome, default, rorygilmorereadingchallenge, booksiown, toreadnonfiction, classic, favorites, politics, rorygilmorechallenge, ancient, library",0.0,1085.0
19401,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Hans-Friedrich Mueller/Giovanni Battista Piranesi,3.98,345478843,9.78E+12,eng,1258,32,8,3/1/2003,Modern Library,,,,,,,,,,,,,,,,,,,,,,,,,,
19403,The Decline and Fall of the Roman Empire,Edward Gibbon/Hugh Trevor-Roper,3.98,753818817,9.78E+12,eng,680,35,4,8/4/2005,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,
19406,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,1857151925,9.78E+12,eng,1952,19,1,10/1/1994,Everyman Chess,,,,,,,,,,,,,,,,,,,,,,,,,,
19409,The Christians and the Fall of Rome (Great Ideas),Edward Gibbon,3.56,143036246,9.78E+12,en-US,96,217,20,9/6/2005,Penguin,,,,,,,,,,,,,,,,,,,,,,,,,,
19411,The Portable Gibbon: The Decline and Fall of the Roman Empire,Edward Gibbon/Dero A. Saunders/Charles Alexander Robinson Jr.,3.98,140150609,9.78E+12,eng,691,2,1,6/30/1977,Penguin Books,,,,,,,,,,,,,,,,,,,,,,,,,,
19412,They Cage the Animals at Night,Jennings Michael Burch,4.32,451159411,9.78E+12,eng,304,7999,670,10/1/1985,Signet,,,,,,,,,,,,,,,,,,,,,,,,,,
19413,The Quilter's Homecoming (Elm Creek Quilts  #10),Jennifer Chiaverini,4.04,743260228,9.78E+12,en-US,320,3865,248,4/10/2007,Simon  Schuster,,,,,,,,,,,,,,,,,,,,,,,,,,
19416,Absolutely Normal Chaos,Sharon Creech,3.92,330397818,9.78E+12,en-GB,201,28,3,9/7/2007,MacMillan Children's Books,,,,,,,,,,,,,,,,,,,,,,,,,,
19428,The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids  #50),Debbie Dadey/Marcia Thornton Jones,3.82,439650372,9.78E+12,eng,96,402,19,3/1/2005,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
19430,Santa Claus Doesn't Mop Floors (The Adventures of the Bailey School Kids  #3),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.75,590444778,9.78E+12,en-US,80,1146,42,10/1/1991,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
19432,Angels Don't Know Karate (The Adventures Of The Bailey School Kids  #23),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.8,590849026,9.78E+12,en-US,67,741,26,11/1/1996,Scholastic,,,,,,,,,,,,,,,,,,,,,,,,,,
19433,Werewolves Don't Run for President (The Adventures of the Bailey School Kids  #49),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.84,439650364,9.78E+12,eng,96,262,14,10/1/2004,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
19435,Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids  #1),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.81,059043411X,9.78E+12,en-US,80,6983,215,1/1/1991,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
19436,Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids  #2),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.82,590440616,9.78E+12,eng,96,2175,76,7/1/1991,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
19437,Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids  #32),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.76,590189824,9.78E+12,eng,80,408,18,9/1/1998,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
19439,My Perfect Life (Confessions of a Teenage Drama Queen  #2),Dyan Sheldon,3.32,076362828X,9.78E+12,eng,208,460,39,3/3/2005,Candlewick Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19444,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,Sheri Lynch,3.71,312342349,9.78E+12,en-US,240,162,34,2/6/2007,St. Martin's Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
19445,A Guide to the Words of My Perfect Teacher,Ngawang Pelzang/Padmakara Translation Group/Patrul Rinpoche/Alak Zenkar,4.61,1590300734,9.78E+12,eng,336,79,0,6/22/2004,Shambhala,,,,,,,,,,,,,,,,,,,,,,,,,,
19448,All-American Girl (All-American Girl  #1),Meg Cabot,3.74,64472779,9.78E+12,eng,398,59683,1728,7/22/2003,HarperTrophy,,2278.0,19448.0,2610030.0,58.0,64472779,9780000000000.0,Meg Cabot,2002.0,All-American Girl,"All-American Girl (All-American Girl, #1)",eng,3.73,55938.0,58653.0,1821.0,1010.0,4854.0,17921.0,19909.0,14959.0,https://images.gr-assets.com/books/1291882422m/19448.jpg,https://images.gr-assets.com/books/1291882422s/19448.jpg,"toread, youngadult, ya, romance, chicklit, favorites, currentlyreading, fiction, booksiown, megcabot, contemporary, series, teen, owned, realisticfiction, humor, childhood, ownedbooks, teenlit, highschool",0.0,318.0
19452,Ready or Not (All-American Girl  #2),Meg Cabot,3.4,60724501,9.78E+12,eng,238,22149,737,8/1/2005,HarperCollins Publishers,,7295.0,19452.0,1300531.0,43.0,60724501,9780000000000.0,Meg Cabot,2005.0,Ready or Not,"Ready or Not (All-American Girl, #2)",eng,3.4,21089.0,22530.0,793.0,1067.0,3297.0,7810.0,6277.0,4079.0,https://images.gr-assets.com/books/1327951939m/19452.jpg,https://images.gr-assets.com/books/1327951939s/19452.jpg,"toread, youngadult, ya, romance, chicklit, megcabot, series, booksiown, fiction, teen, contemporary, currentlyreading, favorites, owned, realisticfiction, teenlit, highschool, readin, humor, library",0.0,103.0
19456,Ready or Not (All-American Girl  #2),Meg Cabot,3.4,786282827,9.78E+12,en-US,238,86,8,4/12/2006,Thorndike Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19462,The Perfect Score (It's All About Attitude #5),Julie Kenner,3.24,373792735,9.78E+12,eng,240,110,9,7/25/2006,Harlequin,,,,,,,,,,,,,,,,,,,,,,,,,,
19469,The Face on the Milk Carton (Janie Johnson  #1),Caroline B. Cooney,3.73,038532328X,9.78E+12,eng,192,49975,2360,4/13/1996,Delacorte Press,,2695.0,19469.0,816295.0,36.0,038532328X,9780000000000.0,Caroline B. Cooney,1990.0,The Face on the Milk Carton,"The Face on the Milk Carton (Janie Johnson, #1)",en-US,3.72,43334.0,45923.0,2293.0,916.0,3922.0,14176.0,15194.0,11715.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, youngadult, mystery, ya, currentlyreading, fiction, favorites, series, childhood, realisticfiction, booksiown, childrens, teen, owned, contemporary, yafiction, childhoodfavorites, middleschool, suspense, childrensbooks",0.0,406.0
19474,Teen Angst? Naaah...,Ned Vizzini,3.9,044023767X,9.78E+12,eng,279,3146,270,8/13/2002,Laurel Leaf Library,,,,,,,,,,,,,,,,,,,,,,,,,,
19475,It's Kind of a Funny Story,Ned Vizzini,4.13,786851961,9.78E+12,eng,444,704,111,4/1/2006,Disney-Hyperion,,,,,,,,,,,,,,,,,,,,,,,,,,
19476,Be More Chill,Ned Vizzini,3.68,786809965,9.78E+12,eng,287,9836,1202,9/1/2005,Disney-Hyperion,,,,,,,,,,,,,,,,,,,,,,,,,,
19483,Collected Prose: Autobiographical Writings  True Stories  Critical Essays  Prefaces  and Collaborations with Artists,Paul Auster,4.04,031242468X,9.78E+12,eng,528,273,20,3/1/2005,Picador,,,,,,,,,,,,,,,,,,,,,,,,,,
19484,Hand to Mouth: A Chronicle of Early Failure,Paul Auster,3.62,312422326,9.78E+12,eng,176,1575,89,8/1/2003,Picador,,,,,,,,,,,,,,,,,,,,,,,,,,
19485,The Book of Illusions,Paul Auster,3.85,571212182,9.78E+12,eng,336,486,57,9/4/2003,Faber and Faber,,,,,,,,,,,,,,,,,,,,,,,,,,
19487,City of Glass: The Graphic Novel,Paul Karasik/David Mazzucchelli/Paul Auster/Art Spiegelman,3.93,571226337,9.78E+12,eng,144,1628,66,2/3/2005,Faber & Faber,,,,,,,,,,,,,,,,,,,,,,,,,,
19496,Moonraker,Ian Fleming,3.74,141187565,9.78E+12,en-GB,247,120,13,6/3/2004,Penguin Books  Limited (UK),,,,,,,,,,,,,,,,,,,,,,,,,,
19498,Moonraker's Bride,Madeleine Brent,4.31,285620649,9.78E+12,eng,352,2281,302,1/1/1973,Souvenir Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19501,Eat  Pray  Love,Elizabeth Gilbert,3.55,143038419,9.78E+12,eng,368,1362264,47620,2/1/2007,Riverhead Books,,40.0,19501.0,3352398.0,185.0,143038419,9780000000000.0,Elizabeth Gilbert,2006.0,"Eat, pray, love: one woman's search for everything across Italy, India and Indonesia","Eat, Pray, Love",eng,3.51,1181647.0,1206597.0,49714.0,100373.0,149549.0,310212.0,332191.0,314272.0,https://images.gr-assets.com/books/1503066414m/19501.jpg,https://images.gr-assets.com/books/1503066414s/19501.jpg,"nonfiction, toread, memoir, travel, currentlyreading, bookclub, fiction, memoirs, booksiown, chicklit, biography, owned, favorites, spirituality, romance, contemporary, adult, autobiography, abandoned, biographymemoir",0.0,1830.0
19503,Eat  Pray  Love: One Woman's Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.55,1415926697,9.78E+12,eng,13,112,41,9/1/2006,Books on Tape,,,,,,,,,,,,,,,,,,,,,,,,,,
19506,The World as Will and Representation  Vol. 1,Arthur Schopenhauer/Judith Norman/E.F.J. Payne/Alistair Welchman/Christropher Janaway,4.19,486217612,9.78E+12,eng,534,7475,126,6/1/1966,Dover Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
19508,The Schopenhauer Cure,Irvin D. Yalom,4.22,60938102,9.78E+12,eng,358,9550,455,1/3/2006,Harper Perennial Modern Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
19510,Essays and Aphorisms,Arthur Schopenhauer/R.J. Hollingdale,4.17,140442278,9.78E+12,eng,240,6222,169,8/26/1976,Penguin Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
19511,Essay on the Freedom of the Will,Arthur Schopenhauer/Konstantin Kolenda,4.15,486440117,9.78E+12,eng,128,379,20,5/6/2005,Dover Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
19512,Schopenhauer: A Very Short Introduction,Christopher Janaway,3.81,192802593,9.78E+12,eng,137,346,26,2/21/2002,Oxford University Press,,,,,,,,,,,,,,,,,,,,,,,,,,
19528,The Mandarins,Simone de Beauvoir/Leonard M. Friedman,4.14,7203942,9.78E+12,eng,752,3250,194,5/3/2005,Harper Perennial,,,,,,,,,,,,,,,,,,,,,,,,,,
19531,Les Mandarins: Tome 2,Simone de Beauvoir,4.2,2070367703,9.78E+12,fre,500,98,10,6/9/1972,Folio,,,,,,,,,,,,,,,,,,,,,,,,,,
19532,Die Mandarins von Paris,Simone de Beauvoir,4.14,3499107619,9.78E+12,ger,1040,61,5,1/1/2000,Rowohlt Tb.,,,,,,,,,,,,,,,,,,,,,,,,,,
19534,The Brothers K,David James Duncan,4.38,055337849X,9.78E+12,eng,645,12703,1665,6/1/1996,Dial Press Trade Paperback,,7401.0,19534.0,993612.0,15.0,055337849X,9780000000000.0,David James Duncan,1992.0,The Brothers K,The Brothers K,eng,4.39,11010.0,11512.0,1571.0,152.0,331.0,1097.0,3254.0,6678.0,https://images.gr-assets.com/books/1403176622m/19534.jpg,https://images.gr-assets.com/books/1403176622s/19534.jpg,"toread, currentlyreading, fiction, favorites, baseball, bookclub, historicalfiction, sports, novels, audiobook, alltimefavorites, owned, abandoned, literature, family, booksiown, didnotfinish, literaryfiction, novel, adultfiction",0.0,598.0
19542,Where the Wild Things Are,Maurice Sendak,4.22,60254920,9.78E+12,eng,40,8704,483,12/26/2012,HarperCollins,,,,,,,,,,,,,,,,,,,,,,,,,,
19546,野獸國 (漢聲精選世界最佳兒童圖畫書．心理成長類  #36),Maurice Sendak,4.22,9575881044,9.79E+12,zho,36,27,4,3/1/1987,英文漢聲出版股份有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,
19552,Essentials of Classic Italian Cooking,Marcella Hazan/Karin Kretschmann,4.16,039458404X,9.78E+12,eng,704,15222,163,10/27/1992,Knopf Publishing Group,,8571.0,19552.0,20777.0,13.0,039458404X,9780000000000.0,"Marcella Hazan, Karin Kretschmann",1992.0,Essentials of Classic Italian Cooking,Essentials of Classic Italian Cooking,,4.26,10729.0,10878.0,143.0,217.0,344.0,1416.0,3286.0,5615.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, cookbooks, cooking, currentlyreading, food, nonfiction, cookbook, reference, favorites, italy, italian, cookery, foodcooking, culinary, foodandcooking, owned, tobuy, cookingfood, foodanddrink, foodie",0.0,146.0
19560,The Italians: A Full-Length Portrait Featuring Their Manners and Morals,Luigi Barzini/Joan Emerson,3.83,684825007,9.78E+12,eng,352,578,41,7/3/1996,Touchstone,,,,,,,,,,,,,,,,,,,,,,,,,,
19563,Peking to Paris,Luigi  Barzini/L.P. De Castelvecchio,3.79,912050268,9.78E+12,eng,308,25,0,12/1/1973,Open Court Publishing Company,,,,,,,,,,,,,,,,,,,,,,,,,,
19564,The Lost Lunar Baedeker: Poems of Mina Loy,Mina Loy/Roger L. Conover,4.17,374525072,9.78E+12,eng,256,1469,63,4/8/1997,Farrar  Straus and Giroux,,,,,,,,,,,,,,,,,,,,,,,,,,
19571,Paris Was Yesterday  1925-1939,Janet Flanner/Irving Drutman,3.85,156709902,9.78E+12,eng,264,257,33,4/18/1988,Mariner Books,,,,,,,,,,,,,,,,,,,,,,,,,,
19578,Lost Boy Lost Girl,Peter Straub,3.48,449149919,9.78E+12,eng,368,4017,296,9/28/2004,Ballantine Books,,,,,,,,,,,,,,,,,,,,,,,,,,
19580,Shadowland,Peter Straub,3.91,425188221,9.78E+12,eng,468,10293,253,3/4/2003,Berkley,,,,,,,,,,,,,,,,,,,,,,,,,,
19581,Ghost Story,Peter Straub,3.95,671685635,9.78E+12,eng,567,61330,1520,9/1/1989,Pocket Books / Simon & Schuster  Inc.,,1974.0,19581.0,445057.0,77.0,671685635,9780000000000.0,Peter Straub,1979.0,Ghost Story,Ghost Story,en-US,3.95,53017.0,55028.0,1335.0,1223.0,3213.0,12055.0,19132.0,19405.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"horror, toread, fiction, favorites, ghosts, owned, paranormal, mystery, thriller, booksiown, fantasy, supernatural, peterstraub, bookclub, library, suspense, tobuy, default, readin, ghoststories",0.0,
19587,Territoires (Le talisman des territoires  #2),Stephen King/Peter Straub/Bernard Cohen,4.01,2221093836,9.78E+12,fre,556,18,1,10/21/2002,Laffont,,,,,,,,,,,,,,,,,,,,,,,,,,
19593,Floating Dragon,Peter Straub,3.84,425189643,9.78E+12,eng,595,10727,140,8/5/2003,Berkley,,,,,,,,,,,,,,,,,,,,,,,,,,
19595,The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,4.09,159448192X,9.78E+12,en-US,328,1597,157,2/7/2006,Riverhead Books,,,,,,,,,,,,,,,,,,,,,,,,,,
